Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,6.25659985367812,0
244.140625,5.947911884211134,0.6391894156889147
488.28125,2.45213694410841,1.533459057982837
732.421875,-7.947469733916336,5.930924060374005
976.5625,-26.09140238835189,92.32523806588952
1220.703125,-28.70086196306732,137.593746621041
1464.84375,-29.28293791693873,132.2187261771545
1708.984375,-29.32021774058235,110.5621668347011
1953.125,-29.34459121605854,94.76777685072666
2197.265625,-29.33095598980904,152.9821985934057
2441.40625,-29.29585772939096,125.9297053290436
2685.546875,-29.25232070027538,106.5270718454595
2929.6875,-29.23605443247162,91.90853328207943
3173.828125,-29.25624434079836,76.06978270513747
3417.96875,-29.28179144012843,173.0639702070203
3662.109375,-29.31336265609531,142.5278321474591
3906.25,-29.33184423058332,130.3306876077007
4150.390625,-29.31763692011602,127.588762957701
4394.53125,-29.31959128202831,150.2136522488811
4638.671875,-29.37024184981372,108.296606126262
4882.8125,-29.38957644532964,36.81951874489486
5126.953125,-29.4227988484615,32.47293910741248
5371.09375,-29.43127982749411,6.362684996331724
5615.234375,-29.38596630277535,169.0917947583904
5859.375,-29.39085681263674,151.1516784210458
6103.515625,-29.39588593056694,137.3808268746981
6347.65625,-29.37848375923561,129.6294918138573
6591.796875,-29.35631974261063,119.7100997280172
6835.9375,-29.34374530938666,105.1939060618498
7080.078125,-29.31432567342842,94.50333798427893
7324.21875,-29.30910609308639,153.1976947205172
7568.359375,-29.31255898350197,23.10632342630295
7812.5,-29.3545651131235,25.05493532747071
8056.640625,-29.38215777735677,58.87438479833381
8300.78125,-29.36354863053121,133.1431890514762
8544.921875,-29.35244926486349,172.7178346096981
8789.0625,-29.38695771677156,177.2404173132284
9033.203125,-29.43503894136158,171.768031802577
9277.34375,-29.43424370519306,166.0001116555055
9521.484375,-29.40221687485773,155.3307392850163
9765.625,-29.38122271255022,146.3278588366602
10009.765625,-29.35697026361059,157.028034855892
10253.90625,-29.363528984924,9.261197934577583
10498.046875,-29.36578354079256,58.11602089679019
10742.1875,-29.33698847279502,70.02868771904204
10986.328125,-29.27312943766993,81.37082660654463
11230.46875,-29.26512006933597,85.69904909074518
11474.609375,-29.31576920931463,84.30715169103469
11718.75,-29.34363978506949,105.1683362723378
11962.890625,-29.35332554101899,149.3175265385904
12207.03125,-29.3565093240546,176.1756930613395
12451.171875,-29.37864356196679,170.6814592918636
12695.3125,-29.40262281537621,139.8981223223431
12939.453125,-29.36330644997152,139.3717987630247
13183.59375,-29.3473359915744,151.8362512768671
13427.734375,-29.34524078961406,155.3815107388164
13671.875,-29.33721044111963,64.15685015181464
13916.015625,-29.35415829144361,17.10977634113846
14160.15625,-29.36442936510198,3.344926299245294
14404.296875,-29.37520759357113,162.5586428574329
14648.4375,-29.37396562176604,132.6370775732962
14892.578125,-29.36850379651893,119.6194499895292
15136.71875,-29.37330496688394,122.1279441154142
15380.859375,-29.39786458826052,131.7713497138563
15625,-29.40188810075091,136.6522034981516
15869.140625,-29.35043796222016,123.9751486817475
16113.28125,-29.29665711398401,15.04143107799538
16357.421875,-29.27827626820495,159.6161326416516
16601.5625,-29.28345034316875,160.8887033411446
16845.703125,-29.27706677399763,147.0787702647161
17089.84375,-29.2682935925126,135.2091291131293
17333.984375,-29.28238453533721,129.8342864725933
17578.125,-29.30441905079512,122.9785008413057
17822.265625,-29.30760418183592,97.02880699552638
18066.40625,-29.29632944255208,44.98750606976416
18310.546875,-29.31455560489187,23.24897822830348
18554.6875,-29.32340107889308,30.79231936575054
18798.828125,-29.32868287775337,22.85916598806425
19042.96875,-29.35375803603922,179.7031647017255
19287.109375,-29.37152369072708,166.0589116777973
19531.25,-29.34871859189661,147.236705610523
19775.390625,-29.31916276343572,121.1412146943921
20019.53125,-29.3243339489674,150.4640140678483
20263.671875,-29.35938301890504,85.18774514034307
20507.8125,-29.37381355880481,77.20764212009637
20751.953125,-29.40293922310518,54.24878921627298
20996.09375,-29.4104452874406,46.63858983532406
21240.234375,-29.41739305232707,22.47332246276409
21484.375,-29.40211977696971,162.9347847118756
21728.515625,-29.38954022908155,134.5000849752033
21972.65625,-29.37018824024119,106.6610287642873
22216.796875,-29.36134319134116,94.77703371434491
22460.9375,-29.37023559787235,71.66393297703382
22705.078125,-29.37709533559346,114.4103936607289
22949.21875,-29.38383448153118,70.13468290659836
23193.359375,-29.39868147166548,41.033504356415
23437.5,-29.36584083534008,48.98938511771293
23681.640625,-29.32666468583892,94.19703513078009
23925.78125,-29.27106554829425,64.6626355683303
24169.921875,-29.26438444650082,70.04909399948421
24414.0625,-29.30537799866914,67.55063341025992
24658.203125,-29.37029538983646,57.9489011860189
24902.34375,-29.39118475640072,59.29066697864081
25146.484375,-29.37924060813717,64.56055304859774
25390.625,-29.35332781746776,75.65416474816384
25634.765625,-29.32561671446189,76.11004324326692
25878.90625,-29.28992305665075,85.06975216115143
26123.046875,-29.2962337774196,94.90773678123563
26367.1875,-29.29540657936823,102.4113538715112
26611.328125,-29.29391537115001,111.0772138134168
26855.46875,-29.30698976640429,116.1972594524368
27099.609375,-29.32818455591532,114.545822516713
27343.75,-29.33217406336458,98.22116609833566
